raw_id,item_name,item_cost,item_style,item_room_type,item_indoor_outdoor,material_sustainability_score,climate_suitability,user_budget,user_preferred_style,user_preferred_room_type,user_indoor_outdoor,user_climate_type
1551,Bamboo Countertop Panels,43,Rustic,Kitchen,Indoor,7,Humid,85,Traditional,Bathroom,Indoor,Dry
1552,Seed-Embedded Wallpaper,13,Rustic,Bathroom,Indoor,8,Dry,51,Modern,Living Room,Indoor,Humid
1553,Sustainable Hemp Curtains,285,Rustic,Bedroom,Indoor,7,Cold,768,Modern,Patio,Outdoor,Dry
1554,Organic Wool Bedding Sets,93,Rustic,Bedroom,Indoor,9,Dry,119,Rustic,Living Room,Indoor,Humid
1555,Low-Flow Solar Water Heaters,103,Modern,Bathroom,Indoor,9,Cold,110,Modern,Bathroom,Indoor,Dry
1556,Plant-Based Adhesives for Wallpapers,66,Traditional,Kitchen,Indoor,7,Cold,202,Traditional,Bathroom,Indoor,Cold
1557,Organic Hemp Wall Coverings,182,Modern,Kitchen,Indoor,8,Humid,301,Rustic,Bedroom,Indoor,Cold
1558,Reclaimed metal roofing sheets,33,Modern,Patio,Outdoor,9,Humid,85,Traditional,Bedroom,Indoor,Humid
1559,Eco-friendly Cork Wall Tiles,49,Rustic,Garden,Outdoor,6,Humid,127,Rustic,Garden,Outdoor,Cold
1560,Wool Carpet Recycled from Old Sweaters,80,Traditional,Bedroom,Indoor,5,Dry,195,Modern,Bathroom,Indoor,Cold
1561,Organic cotton insulation blankets,56,Modern,Bathroom,Indoor,8,Cold,125,Modern,Dining Room,Indoor,Humid
1562,LED Solar Garden Path Lights,22,Modern,Garden,Outdoor,2,Dry,57,Traditional,Living Room,Indoor,Humid
1563,Cork Flooring Squares,66,Modern,Patio,Outdoor,7,Cold,78,Traditional,Bedroom,Indoor,Cold
1564,Recycled Wood Ceiling Tiles,11,Modern,Bathroom,Indoor,8,Dry,52,Modern,Living Room,Indoor,Cold
1565,Linen fabric for upholstery,22,Rustic,Living Room,Indoor,6,Humid,54,Modern,Kitchen,Indoor,Cold
1566,Vintage upcycled furniture,93,Traditional,Living Room,Indoor,9,Cold,166,Modern,Bedroom,Indoor,Humid
1567,Eco-friendly Linoleum Flooring,36,Modern,Bathroom,Indoor,6,Cold,77,Rustic,Patio,Outdoor,Dry
1568,Cork Wall Tiles,28,Traditional,Kitchen,Indoor,4,Dry,51,Rustic,Living Room,Indoor,Dry
1569,Solar-Powered Garden String Lights,16,Modern,Garden,Outdoor,7,Humid,56,Rustic,Bedroom,Indoor,Humid
1570,Sustainable Cork Floor Tiles,32,Traditional,Dining Room,Indoor,6,Cold,87,Traditional,Living Room,Indoor,Humid
1571,Sustainable Coconut Coir Door Mats,50,Rustic,Living Room,Indoor,8,Humid,57,Modern,Bathroom,Indoor,Humid
1572,Upcycled Metal Roofing Sheets,25,Traditional,Patio,Outdoor,6,Cold,51,Modern,Bedroom,Indoor,Humid
1573,Hemp Wall Paint,87,Modern,Kitchen,Indoor,6,Cold,296,Traditional,Bathroom,Indoor,Humid
1574,Eco-friendly Stone Countertops,62,Rustic,Bathroom,Indoor,10,Dry,67,Rustic,Bathroom,Indoor,Cold
1575,Handcrafted Copper Pot Rack,157,Rustic,Kitchen,Indoor,8,Humid,170,Traditional,Living Room,Indoor,Dry
1576,Biodegradable Plant-Based Flooring,32,Modern,Bedroom,Indoor,10,Dry,55,Modern,Bathroom,Indoor,Dry
1577,Upcycled Wooden Beams,47,Modern,Bedroom,Indoor,8,Cold,143,Modern,Dining Room,Indoor,Cold
1578,Recycled Denim Insulation,40,Modern,Bathroom,Indoor,8,Dry,65,Traditional,Patio,Outdoor,Cold
1579,Wool Batts for Wall Insulation,55,Modern,Bathroom,Indoor,8,Dry,55,Rustic,Dining Room,Indoor,Cold
1580,Castor Oil-Based Wood Finish,51,Rustic,Patio,Outdoor,9,Humid,119,Modern,Bedroom,Indoor,Humid
1581,Reclaimed bamboo flooring,42,Modern,Dining Room,Indoor,7,Dry,74,Rustic,Kitchen,Indoor,Cold
1582,Low-VOC Paints,15,Rustic,Kitchen,Indoor,5,Cold,50,Modern,Bathroom,Indoor,Humid
1583,Reclaimed Metal Roofing Sheets,16,Modern,Patio,Outdoor,4,Cold,52,Traditional,Kitchen,Indoor,Humid
1584,Hempcrete Wall Panels,54,Traditional,Bathroom,Indoor,10,Cold,128,Modern,Living Room,Indoor,Humid
1585,Handmade Recycled Metal Chandeliers,60,Modern,Garden,Outdoor,8,Humid,65,Traditional,Bedroom,Indoor,Humid
1586,Sustainable Wool Insulation Rolls,65,Modern,Kitchen,Indoor,5,Humid,101,Traditional,Living Room,Indoor,Cold
1587,Linen-Covered Window Insulation,49,Rustic,Bathroom,Indoor,8,Cold,118,Rustic,Kitchen,Indoor,Humid
1588,Organic Bamboo Flooring,42,Rustic,Dining Room,Indoor,8,Dry,53,Modern,Bedroom,Indoor,Humid
1589,Cork recycled ceiling tiles,27,Traditional,Bathroom,Indoor,9,Humid,58,Modern,Kitchen,Indoor,Dry
1590,Compostable Biodegradable Kitchen Countertops,20,Traditional,Kitchen,Indoor,5,Dry,69,Traditional,Kitchen,Indoor,Dry
1591,Eco-Friendly Cork Floor Tiles,11,Rustic,Bedroom,Indoor,9,Cold,57,Traditional,Bathroom,Indoor,Dry
1592,Eco-Friendly Paint Made from Natural Soaps,22,Traditional,Living Room,Indoor,3,Humid,52,Rustic,Dining Room,Indoor,Dry
1593,Water-saving rain barrels,12,Modern,Garden,Outdoor,6,Cold,55,Traditional,Kitchen,Indoor,Cold
1594,Compostable plant-based paint,147,Traditional,Kitchen,Indoor,8,Dry,206,Modern,Patio,Outdoor,Humid
1595,Solar-Powered Motion Sensors,32,Modern,Garden,Outdoor,5,Dry,52,Modern,Living Room,Indoor,Cold
1596,Sustainable Cork Stools,38,Modern,Patio,Outdoor,8,Cold,135,Rustic,Garden,Outdoor,Cold
1597,Eco-Friendly Wool Carpet,84,Rustic,Dining Room,Indoor,10,Humid,107,Rustic,Bedroom,Indoor,Dry
1598,Low-VOC Paints in Earth Tones,28,Modern,Bedroom,Indoor,7,Cold,67,Modern,Bedroom,Indoor,Humid
1599,Upcycled Tin Ceiling Tiles,42,Traditional,Bathroom,Indoor,8,Humid,68,Traditional,Living Room,Indoor,Cold
1600,Natural wool felt for acoustic insulation,67,Traditional,Bedroom,Indoor,8,Dry,88,Modern,Garden,Outdoor,Dry
1601,Organic Wool Insulation,29,Modern,Dining Room,Indoor,7,Dry,57,Modern,Living Room,Indoor,Cold
1602,Compostable Jute Storage Bins,109,Modern,Kitchen,Indoor,8,Dry,256,Modern,Kitchen,Indoor,Dry
1603,LED Solar Garden Lights,23,Rustic,Garden,Outdoor,10,Humid,61,Traditional,Dining Room,Indoor,Humid
1604,Vegan cork flooring tiles,39,Rustic,Bedroom,Indoor,8,Dry,57,Traditional,Bedroom,Indoor,Cold
1605,Natural Clay Soap Dispenser and Dish Set,49,Traditional,Bathroom,Indoor,6,Humid,69,Modern,Kitchen,Indoor,Humid
1606,Upcycled metal stair railings,40,Rustic,Bathroom,Indoor,7,Dry,83,Traditional,Garden,Outdoor,Dry
1607,Low-Energy LED Bulb Sets,66,Modern,Kitchen,Indoor,7,Humid,66,Modern,Bedroom,Indoor,Humid
1608,Organic Hemp Curtains,388,Modern,Bedroom,Indoor,7,Cold,409,Traditional,Living Room,Indoor,Dry
1609,Recycled metal roof tiles,28,Modern,Kitchen,Indoor,5,Cold,78,Modern,Patio,Outdoor,Humid
1610,Compostable Kitchen Bags,278,Modern,Kitchen,Indoor,7,Humid,357,Rustic,Bedroom,Indoor,Humid
1611,Recycled Stainless Steel Sink Accessories,48,Modern,Kitchen,Indoor,5,Humid,120,Modern,Bathroom,Indoor,Dry
1612,LED Recessed Lighting,130,Modern,Bedroom,Indoor,5,Cold,132,Rustic,Living Room,Indoor,Cold
1613,Organic Cotton Insulation,16,Traditional,Bedroom,Indoor,8,Dry,56,Rustic,Bathroom,Indoor,Cold
1614,Upcycled Plastic Bottle Planters,28,Traditional,Patio,Outdoor,7,Humid,70,Traditional,Bathroom,Indoor,Humid
1615,Recycled Glass Soap Dish,11,Modern,Bathroom,Indoor,8,Dry,59,Rustic,Bedroom,Indoor,Cold
1616,Solar-Powered Interior Path Lights,126,Modern,Living Room,Indoor,8,Cold,167,Rustic,Kitchen,Indoor,Dry
1617,Recycled Cork Flooring,37,Modern,Bedroom,Indoor,10,Dry,56,Rustic,Garden,Outdoor,Dry
1618,Bamboo Fiber Ceiling Panels,38,Rustic,Bedroom,Indoor,6,Cold,82,Modern,Living Room,Indoor,Humid
1619,Organic Cotton Bedding Set,23,Rustic,Bedroom,Indoor,9,Dry,51,Modern,Bedroom,Indoor,Cold
1620,Solar-powered Roof Vent Fans,38,Rustic,Kitchen,Indoor,3,Cold,57,Modern,Bathroom,Indoor,Dry
1621,Eco-friendly paint made from natural pigments,28,Rustic,Bedroom,Indoor,8,Humid,53,Modern,Bathroom,Indoor,Dry
1622,LED Solar String Lights,144,Traditional,Kitchen,Indoor,7,Humid,298,Traditional,Patio,Outdoor,Humid
1623,Compostable Bamboo Utensils for Home Use,166,Traditional,Kitchen,Indoor,7,Dry,192,Modern,Dining Room,Indoor,Cold
1624,Organic cotton window curtains,212,Modern,Kitchen,Indoor,4,Humid,563,Modern,Bedroom,Indoor,Dry
1625,Castor Oil-Based Wood Finish,49,Rustic,Kitchen,Indoor,6,Cold,53,Modern,Dining Room,Indoor,Humid
1626,Aluminum Window Frames Recycled,138,Rustic,Bathroom,Indoor,9,Cold,215,Traditional,Garden,Outdoor,Cold
1627,Handwoven Jute Throw Pillow Covers,11,Rustic,Living Room,Indoor,2,Dry,56,Traditional,Garden,Outdoor,Dry
1628,Reclaimed metal lighting fixtures,64,Traditional,Dining Room,Indoor,7,Dry,153,Traditional,Kitchen,Indoor,Dry
1629,Organic Cotton Curtain Rods,231,Modern,Bedroom,Indoor,10,Cold,878,Rustic,Living Room,Indoor,Dry
1630,Second-hand vintage tiles,33,Rustic,Bathroom,Indoor,3,Humid,66,Modern,Dining Room,Indoor,Humid
1631,Reused ceramic tile mosaics,51,Modern,Bathroom,Indoor,7,Humid,58,Modern,Garden,Outdoor,Humid
1632,Solar-powered LED pathway lights,58,Rustic,Garden,Outdoor,6,Cold,102,Traditional,Garden,Outdoor,Cold
1633,Upcycled wood shelf units,35,Traditional,Kitchen,Indoor,6,Cold,54,Traditional,Patio,Outdoor,Humid
1634,Compostable Biodegradable Trash Bags,204,Modern,Kitchen,Indoor,5,Dry,307,Modern,Garden,Outdoor,Cold
1635,Organic Hemp Rope Curtain Ties,184,Traditional,Bedroom,Indoor,6,Humid,305,Rustic,Patio,Outdoor,Cold
1636,Low-VOC Paints and Finishes,21,Rustic,Bedroom,Indoor,6,Cold,56,Modern,Patio,Outdoor,Humid
1637,Upcycled Metal Roof Edging,14,Rustic,Patio,Outdoor,5,Dry,52,Modern,Living Room,Indoor,Humid
1638,LED Energy-efficient Bulbs,31,Modern,Living Room,Indoor,7,Cold,96,Traditional,Living Room,Indoor,Cold
1639,Linen Cotton Bedding Sets,69,Modern,Bedroom,Indoor,6,Humid,128,Rustic,Garden,Outdoor,Dry
1640,LED Solar Motion-Activated Outdoor Lights,39,Modern,Garden,Outdoor,6,Dry,113,Traditional,Garden,Outdoor,Cold
1641,Compostable Kitchen Sink Coatings,299,Modern,Living Room,Indoor,8,Humid,916,Traditional,Dining Room,Indoor,Cold
1642,Reclaimed Metal Roofing,40,Rustic,Patio,Outdoor,7,Cold,56,Rustic,Patio,Outdoor,Dry
1643,Bamboo Storage Baskets,24,Rustic,Bedroom,Indoor,7,Dry,54,Modern,Bedroom,Indoor,Humid
1644,Plant-Based Paint Strippers,37,Rustic,Bathroom,Indoor,9,Cold,75,Modern,Dining Room,Indoor,Humid
1645,Solar-powered LED lighting fixtures,46,Rustic,Dining Room,Indoor,6,Dry,73,Traditional,Bathroom,Indoor,Dry
1646,Salvaged Wooden Beadboard Paneling,51,Traditional,Kitchen,Indoor,7,Dry,69,Traditional,Bathroom,Indoor,Humid
1647,Low-VOC Linoleum Flooring,62,Traditional,Patio,Outdoor,8,Cold,99,Rustic,Living Room,Indoor,Dry
1648,Sustainable Cork Stools,38,Traditional,Patio,Outdoor,9,Humid,118,Traditional,Garden,Outdoor,Cold
1649,Repurposed glass mosaic tiles,42,Modern,Kitchen,Indoor,9,Cold,93,Traditional,Kitchen,Indoor,Cold
1650,Low-VOC Adhesives,42,Traditional,Patio,Outdoor,7,Cold,53,Traditional,Bedroom,Indoor,Cold
1651,Bamboo Bath Tray with Tea Holder,44,Modern,Bathroom,Indoor,7,Humid,61,Traditional,Garden,Outdoor,Dry
1652,Low-VOC Organic Paints,32,Modern,Living Room,Indoor,7,Dry,103,Modern,Bedroom,Indoor,Humid
1653,Compostable Kitchen Countertops,33,Modern,Living Room,Indoor,9,Humid,103,Rustic,Dining Room,Indoor,Dry
1654,Natural Wool Carpet Tiles,63,Traditional,Living Room,Indoor,6,Dry,90,Rustic,Garden,Outdoor,Dry
1655,Reclaimed glass backsplash tiles,38,Modern,Kitchen,Indoor,5,Dry,116,Modern,Bathroom,Indoor,Cold
1656,Compostable Door Handles,476,Traditional,Dining Room,Indoor,9,Dry,745,Rustic,Kitchen,Indoor,Humid
1657,Low-VOC eco-friendly paint,37,Rustic,Kitchen,Indoor,8,Humid,81,Traditional,Garden,Outdoor,Dry
1658,Organic Hemp Drapes,65,Modern,Dining Room,Indoor,7,Dry,76,Modern,Living Room,Indoor,Humid
1659,Organic Lavender Garden Soil,29,Traditional,Garden,Outdoor,8,Humid,58,Traditional,Patio,Outdoor,Dry
1660,Recycled metal roofing tiles,62,Modern,Bathroom,Indoor,9,Cold,178,Rustic,Bedroom,Indoor,Dry
1661,Upcycled Metal Planter Boxes,11,Traditional,Patio,Outdoor,8,Cold,53,Modern,Living Room,Indoor,Dry
1662,Solar Reflective Roofing Sheets,43,Modern,Patio,Outdoor,7,Dry,64,Modern,Living Room,Indoor,Humid
1663,Earth-toned natural paints,23,Modern,Bathroom,Indoor,5,Humid,67,Traditional,Patio,Outdoor,Cold
1664,Biodegradable wall panels,15,Rustic,Kitchen,Indoor,9,Dry,52,Traditional,Bedroom,Indoor,Dry
1665,Bamboo Flooring Tiles,9,Traditional,Living Room,Indoor,9,Humid,57,Modern,Living Room,Indoor,Cold
1666,Upcycled Wooden Furniture Kits,48,Traditional,Bedroom,Indoor,6,Humid,116,Modern,Patio,Outdoor,Cold
1667,Compostable Biodegradable Paints,113,Rustic,Kitchen,Indoor,7,Humid,172,Rustic,Patio,Outdoor,Cold
1668,Eco-friendly Cork Ceiling Tiles,58,Modern,Bathroom,Indoor,8,Humid,130,Rustic,Dining Room,Indoor,Dry
1669,"Non-toxic, biodegradable floor finish",32,Traditional,Dining Room,Indoor,7,Cold,94,Rustic,Kitchen,Indoor,Dry
1670,Linen-Covered Window Insulation,39,Modern,Bedroom,Indoor,9,Cold,82,Traditional,Bathroom,Indoor,Cold
1671,Eco-friendly cork ceiling tiles,67,Traditional,Bathroom,Indoor,6,Dry,84,Traditional,Kitchen,Indoor,Humid
1672,Reclaimed Wood Bathroom Vanity Cabinet,30,Rustic,Bathroom,Indoor,8,Humid,68,Modern,Kitchen,Indoor,Humid
1673,Eco-Friendly Insulation Made from Sheep Wool,49,Traditional,Living Room,Indoor,4,Humid,65,Modern,Patio,Outdoor,Cold
1674,Eco-friendly wool rugs,243,Modern,Bedroom,Indoor,4,Humid,565,Rustic,Dining Room,Indoor,Dry
1675,Wind-Resistant Recycled Plastic Shingles,142,Modern,Dining Room,Indoor,8,Cold,176,Traditional,Bathroom,Indoor,Cold
1676,Bamboo countertop overlays,45,Modern,Bathroom,Indoor,7,Humid,87,Modern,Bedroom,Indoor,Humid
1677,Reclaimed Steel Garden Edging,8,Traditional,Garden,Outdoor,7,Humid,54,Modern,Dining Room,Indoor,Cold
1678,Linen Window Coverings,140,Modern,Bathroom,Indoor,7,Cold,376,Traditional,Garden,Outdoor,Humid
1679,Hempcrete insulation blocks,25,Modern,Bedroom,Indoor,10,Humid,55,Rustic,Bathroom,Indoor,Cold
1680,Reclaimed Wooden Pallet Garden Planter,14,Modern,Garden,Outdoor,9,Cold,55,Rustic,Dining Room,Indoor,Humid
1681,Recycled Metal Backsplash,117,Traditional,Kitchen,Indoor,8,Dry,185,Rustic,Bedroom,Indoor,Cold
1682,Hemp Fiber Rugs,134,Traditional,Bedroom,Indoor,8,Humid,143,Traditional,Dining Room,Indoor,Cold
1683,Solar-Powered Garden String Lights,14,Traditional,Garden,Outdoor,6,Humid,56,Traditional,Dining Room,Indoor,Cold
1684,Recycled metal outdoor furniture,110,Traditional,Garden,Outdoor,7,Dry,186,Rustic,Dining Room,Indoor,Dry
1685,Hemp Wall Paint,56,Modern,Dining Room,Indoor,4,Humid,160,Modern,Patio,Outdoor,Dry
1686,Solar Water Heater Panel,54,Rustic,Living Room,Indoor,9,Cold,125,Modern,Bathroom,Indoor,Dry
1687,Upcycled glass mosaic tiles,59,Traditional,Bathroom,Indoor,8,Cold,63,Traditional,Garden,Outdoor,Humid
1688,Eco-friendly Wool Carpet Tiles,54,Traditional,Patio,Outdoor,8,Dry,71,Rustic,Living Room,Indoor,Humid
1689,Handwoven jute rugs from sustainable sources,50,Traditional,Bedroom,Indoor,5,Dry,167,Modern,Bedroom,Indoor,Humid
1690,Recycled plastic rainwater harvesting barrels,15,Traditional,Garden,Outdoor,7,Cold,52,Rustic,Dining Room,Indoor,Humid
1691,Upcycled Pallet Furniture Kits,68,Modern,Bedroom,Indoor,9,Cold,209,Modern,Garden,Outdoor,Cold
1692,Biodegradable Hemp Window Shades,298,Traditional,Dining Room,Indoor,6,Cold,348,Traditional,Bathroom,Indoor,Cold
1693,Compostable Kitchen Countertops,35,Rustic,Living Room,Indoor,6,Humid,68,Traditional,Bathroom,Indoor,Dry
1694,Recycled Denim Curtain Insulation,34,Modern,Bathroom,Indoor,6,Humid,57,Modern,Living Room,Indoor,Cold
1695,Bamboo Flooring Sheets,36,Traditional,Bedroom,Indoor,7,Cold,60,Rustic,Bedroom,Indoor,Cold
1696,Bamboo and Recycled Aluminum Bathroom Accessories Set,117,Modern,Bathroom,Indoor,7,Cold,122,Rustic,Bedroom,Indoor,Humid
1697,LED motion sensor bulbs,42,Rustic,Dining Room,Indoor,8,Dry,51,Rustic,Bathroom,Indoor,Dry
1698,Eco-Friendly Latex Paint,36,Modern,Kitchen,Indoor,9,Humid,62,Modern,Garden,Outdoor,Cold
1699,Eco-Friendly Hardwood Veneers,21,Modern,Living Room,Indoor,7,Humid,58,Traditional,Bathroom,Indoor,Cold
1700,Organic Cotton Bedding Set,107,Rustic,Bedroom,Indoor,7,Dry,126,Rustic,Patio,Outdoor,Cold
1701,Upcycled Metal Door Handles,122,Modern,Bedroom,Indoor,9,Cold,302,Rustic,Bedroom,Indoor,Cold
1702,Reused glass bottle solar garden lights,28,Traditional,Garden,Outdoor,9,Cold,71,Modern,Dining Room,Indoor,Humid
1703,Recycled glass light fixtures,29,Rustic,Dining Room,Indoor,7,Dry,61,Rustic,Garden,Outdoor,Dry
1704,Low-VOC Paint Kit,49,Modern,Bathroom,Indoor,9,Dry,132,Rustic,Bathroom,Indoor,Humid
1705,Reclaimed Teak Garden Bench,372,Traditional,Garden,Outdoor,7,Dry,405,Modern,Living Room,Indoor,Humid
1706,Clay Plaster Wall Finish,50,Traditional,Dining Room,Indoor,7,Humid,85,Rustic,Bathroom,Indoor,Cold
1707,Plant-Based Adhesives for Wallpapers,66,Traditional,Bathroom,Indoor,7,Dry,129,Rustic,Bathroom,Indoor,Dry
1708,Recycled Wood Window Frames,105,Modern,Bathroom,Indoor,8,Cold,126,Modern,Garden,Outdoor,Humid
1709,Bamboo Fiber Throw Blanket,33,Modern,Bedroom,Indoor,8,Cold,52,Traditional,Bathroom,Indoor,Cold
1710,Natural Clay Ovenware Set,20,Traditional,Kitchen,Indoor,9,Cold,53,Rustic,Living Room,Indoor,Dry
1711,Linen Upholstery Fabric,25,Rustic,Bedroom,Indoor,9,Dry,87,Rustic,Kitchen,Indoor,Cold
1712,Solar Tube Daylighting System,27,Traditional,Bedroom,Indoor,7,Dry,56,Rustic,Bedroom,Indoor,Humid
1713,Vegan Leather Plant Pot Covers,14,Rustic,Bedroom,Indoor,5,Cold,60,Modern,Dining Room,Indoor,Cold
1714,Recycled plastic storage bins,297,Modern,Living Room,Indoor,8,Humid,330,Modern,Living Room,Indoor,Cold
1715,Eco-Friendly Clay Paint,27,Rustic,Bedroom,Indoor,5,Humid,53,Modern,Kitchen,Indoor,Dry
1716,Recycled glass bottle chandeliers,130,Rustic,Dining Room,Indoor,4,Humid,175,Modern,Dining Room,Indoor,Cold
1717,LED Bulb Replacements,92,Traditional,Bathroom,Indoor,7,Cold,96,Modern,Living Room,Indoor,Humid
1718,Handmade recycled metal cabinet hardware,32,Traditional,Bathroom,Indoor,2,Cold,63,Modern,Patio,Outdoor,Humid
1719,Reused Denim Wall Insulation,29,Modern,Bathroom,Indoor,7,Dry,78,Modern,Living Room,Indoor,Humid
1720,Recycled Denim Loft Flooring,9,Modern,Bedroom,Indoor,7,Dry,60,Rustic,Kitchen,Indoor,Cold
1721,Cork Underlay for Flooring,32,Traditional,Patio,Outdoor,8,Dry,59,Traditional,Kitchen,Indoor,Dry
1722,Upcycled Wooden Furniture Kits,31,Rustic,Kitchen,Indoor,8,Humid,59,Rustic,Bedroom,Indoor,Dry
1723,Biodegradable Cork Floor Tiles,20,Traditional,Bathroom,Indoor,9,Humid,66,Modern,Kitchen,Indoor,Humid
1724,Handmade recycled metal cabinet hardware,43,Rustic,Living Room,Indoor,8,Cold,141,Rustic,Garden,Outdoor,Humid
1725,Solar-powered outdoor string lights,80,Traditional,Garden,Outdoor,7,Humid,120,Traditional,Kitchen,Indoor,Humid
1726,Upcycled Door Handles,76,Traditional,Living Room,Indoor,7,Cold,97,Modern,Kitchen,Indoor,Humid
1727,Upcycled Metal Light Fixtures,89,Modern,Living Room,Indoor,6,Cold,121,Traditional,Patio,Outdoor,Dry
1728,Recycled Paper Ceiling Tiles,8,Modern,Bathroom,Indoor,7,Cold,55,Traditional,Dining Room,Indoor,Cold
1729,Solar-powered outdoor path lights,129,Rustic,Garden,Outdoor,10,Dry,361,Traditional,Kitchen,Indoor,Dry
1730,Organic Lavender Exterior Paint,49,Modern,Bedroom,Indoor,7,Humid,57,Rustic,Kitchen,Indoor,Humid
1731,Eco-friendly paint made from natural pigments,19,Modern,Bedroom,Indoor,9,Dry,54,Rustic,Bedroom,Indoor,Cold
1732,Upcycled Denim Insulation,31,Modern,Living Room,Indoor,7,Dry,53,Traditional,Dining Room,Indoor,Dry
1733,Organic Cotton Wall Insulation,30,Rustic,Bedroom,Indoor,6,Cold,51,Modern,Bedroom,Indoor,Cold
1734,Low-VOC Natural Chalk Paint,45,Rustic,Bathroom,Indoor,8,Dry,60,Traditional,Bedroom,Indoor,Dry
1735,Organic latex mattress,156,Modern,Bedroom,Indoor,7,Humid,219,Modern,Kitchen,Indoor,Cold
1736,Bamboo Toothbrush Holder with Drainage,27,Modern,Bathroom,Indoor,8,Dry,72,Rustic,Bedroom,Indoor,Cold
1737,Reclaimed Wood Vanity Unit,54,Rustic,Bathroom,Indoor,7,Humid,98,Modern,Patio,Outdoor,Cold
1738,Bioplastic Water Bottles for Gardening,18,Rustic,Garden,Outdoor,7,Humid,52,Rustic,Kitchen,Indoor,Dry
1739,Solar-powered outdoor lights,99,Rustic,Garden,Outdoor,7,Cold,342,Traditional,Bathroom,Indoor,Humid
1740,Hempcrete Wall Panels for Moisture Control,23,Modern,Bathroom,Indoor,4,Cold,64,Modern,Dining Room,Indoor,Humid
1741,Recycled cork flooring tiles,49,Rustic,Bathroom,Indoor,8,Dry,56,Rustic,Bathroom,Indoor,Dry
1742,Bamboo fiber insulation rolls,62,Rustic,Living Room,Indoor,7,Dry,104,Rustic,Kitchen,Indoor,Dry
1743,Solar-powered outdoor lanterns,48,Traditional,Garden,Outdoor,8,Cold,121,Rustic,Patio,Outdoor,Dry
1744,Bamboo Paneling,34,Modern,Living Room,Indoor,6,Cold,52,Modern,Living Room,Indoor,Cold
1745,Upcycled Textile Wall Art,20,Traditional,Bathroom,Indoor,8,Cold,57,Rustic,Bathroom,Indoor,Cold
1746,Recycled Glass Bottle Chandeliers,29,Traditional,Dining Room,Indoor,8,Dry,62,Traditional,Patio,Outdoor,Humid
1747,Organic Cotton Insulation Blankets,16,Modern,Bedoom,indoor ,9,Cold,55,Modern,Bathroom,Indoor,Cold
1748,Plant-based biodegradable flooring,48,Modern,Bathroom,Indoor,8,Cold,87,Rustic,Bathroom,Indoor,Humid
1749,Sustainable cork flooring,56,Modern,Living Room,Indoor,9,Humid,66,Traditional,Kitchen,Indoor,Humid
1750,Bamboo countertop slabs,38,Rustic,Bathroom,Indoor,8,Humid,52,Modern,Kitchen,Indoor,Humid
1751,Recycled glass kitchen backsplashes,29,Modern,Kitchen,Indoor,4,Dry,58,Traditional,Kitchen,Indoor,Humid
1752,Sustainable Wool Carpet,298,Rustic,Bedroom,Indoor,8,Dry,329,Modern,Patio,Outdoor,Dry
1753,Reclaimed Wooden Coffee Table,347,Rustic,Patio,Outdoor,7,Dry,410,Traditional,Living Room,Indoor,Cold
1754,Recycled Glass Solar Garden Lights,15,Modern,Garden,Outdoor,7,Humid,59,Traditional,Patio,Outdoor,Cold
1755,Recycled Denim Insulation Panels,39,Traditional,Dining Room,Indoor,8,Cold,66,Rustic,Dining Room,Indoor,Humid
1756,Reclaimed Hardwood Flooring Planks,51,Modern,Garden,Outdoor,7,Cold,81,Rustic,Bedroom,Indoor,Humid
1757,Wool Fiber Insulation Rolls,11,Modern,Living Room,Indoor,7,Dry,55,Modern,Dining Room,Indoor,Dry
1758,Low-VOC Eco Paint,38,Rustic,Bedroom,Indoor,9,Humid,60,Traditional,Bedroom,Indoor,Cold
1759,Reclaimed Wooden Pallet Garden Planter,26,Modern,Garden,Outdoor,9,Humid,59,Modern,Bedroom,Indoor,Cold
1760,Eco-friendly wool carpet,306,Modern,Dining Room,Indoor,6,Humid,433,Modern,Bedroom,Indoor,Cold
1761,Solar-powered outdoor string lights,98,Traditional,Patio,Outdoor,7,Humid,260,Modern,Kitchen,Indoor,Humid
1762,Sustainable Coconut Coir Doormats,35,Rustic,Living Room,Indoor,7,Humid,59,Rustic,Dining Room,Indoor,Dry
1763,Biodegradable packing insulation,29,Rustic,Dining Room,Indoor,8,Humid,57,Modern,Dining Room,Indoor,Dry
1764,Vineyard hemp curtain rods,67,Rustic,Bedroom,Indoor,7,Humid,153,Modern,Kitchen,Indoor,Dry
1765,Linen Upholstery Fabric,19,Traditional,Bedroom,Indoor,8,Dry,54,Modern,Bathroom,Indoor,Dry
1766,Recycled Glass Tile Countertops,29,Rustic,Patio,Outdoor,7,Cold,83,Rustic,Dining Room,Indoor,Dry
1767,Biodegradable Paint Containers,23,Rustic,Kitchen,Indoor,5,Cold,72,Traditional,Patio,Outdoor,Cold
